imu_index,timestamp,dt,pose_index,has_pose_match,update_applied,skip_reason,omega_hat_x,omega_hat_y,omega_hat_z,a_hat_W_x,a_hat_W_y,a_hat_W_z,q_norm,P_min_eigenvalue,P_symmetry_error,r_position_x,r_position_y,r_position_z,r_theta_x,r_theta_y,r_theta_z,position_residual_norm,attitude_residual_norm,NIS,delta_p_x,delta_p_y,delta_p_z,delta_v_x,delta_v_y,delta_v_z,delta_theta_x,delta_theta_y,delta_theta_z,delta_bg_x,delta_bg_y,delta_bg_z,delta_ba_x,delta_ba_y,delta_ba_z
23045,1786181349.3056748,0.0058367252349853516,23016,True,True,,0.001521668419861861,0.003183363574308895,-0.0035023430312640345,0.18176935707333922,-0.045539330816395704,0.00036923564892177296,1.0,2.7028631560452263e-09,0.0,0.00017602087759949637,0.0007530664061394174,-0.0010227031038905704,-0.00013324882112428533,-0.00033322598268658085,4.8690366482000566e-05,0.001282191093446699,0.00036216785563685904,2.6262891758334157,1.2718909384642378e-05,2.487370553566128e-05,-4.194171085089506e-05,8.875454583839813e-05,8.467094014323593e-05,-0.0001756132211032343,-7.914436897079598e-06,-1.3631595504970692e-05,2.8927109374744147e-06,2.4074044010575307e-06,8.575861733271625e-06,-1.2182271938009172e-06,-1.2232383966307892e-05,-4.049710475031887e-05,5.755570245948229e-05
23046,1786181349.309931,0.004256248474121094,23017,True,True,,0.004715054015460803,-2.100428742437665e-05,-0.002435859804070236,0.04738020964481104,-0.04803464774330446,-0.046600889283377356,1.0,2.688449800819004e-09,0.0,0.0001482136353626413,0.0007578814174942564,-0.0009965782078845123,-0.00012731226204651727,-0.00031358710133932706,4.426272292315115e-05,0.0012607615353907413,0.000341327512565826,2.4076436121346183,1.0633714724740959e-05,2.4857324995318346e-05,-4.0617990760148836e-05,7.381416860556355e-05,8.428392812972629e-05,-0.00017004062897672134,-7.507994923710189e-06,-1.275301342327847e-05,2.6060881194481843e-06,2.2835343425825652e-06,8.023205075302166e-06,-1.0974541788846373e-06,-1.0405134345212505e-05,-4.0559198692252195e-05,5.575117927698096e-05
23047,1786181349.315714,0.0057828426361083984,23018,True,True,,0.004712770481118221,-2.9027492499678672e-05,-0.002434762349891352,0.047265009010127715,-0.048118842970036144,-0.04665710616296259,1.0,2.7040679315179805e-09,0.0,0.00011436742285557411,0.0007734644445533852,-0.0009764717872926291,-0.00010895030694878028,-0.000288940836297539,5.193547121217247e-05,0.0012509293768144403,0.0003131361835281657,2.1736983341267497,8.361340352662002e-06,2.540553840428631e-05,-4.004775083297764e-05,5.7529350025743833e-05,8.533063245544118e-05,-0.00016759540959955602,-6.512850571252085e-06,-1.1828544504576646e-05,3.0851937809430467e-06,1.980132672506863e-06,7.441503644368554e-06,-1.2988941652820853e-06,-8.422068042966034e-06,-4.162652742181481e-05,5.497601800868086e-05
23048,1786181349.319755,0.004041194915771484,23019,True,True,,0.008971848348445714,0.0010287940038559529,0.0007623285442739311,-0.1648591792696221,0.07140575040896885,0.037495243258989674,0.9999999999999999,2.68548331169445e-09,0.0,8.880241924164468e-05,0.0007757987572145457,-0.0009498417418427373,-0.00010261741400705982,-0.0002715632148845497,4.793651821369093e-05,0.00122961331966828,0.00029423599901164365,1.9973870573106929,6.456952293509469e-06,2.5274434703397758e-05,-3.864779309915617e-05,4.385957041495543e-05,8.457022294875726e-05,-0.00016172224511147904,-6.077476255788939e-06,-1.1033020140104968e-05,2.8152497365685626e-06,1.8474263510737137e-06,6.941172755487619e-06,-1.1851280596434277e-06,-6.750672847744942e-06,-4.149664974520629e-05,5.306639348844931e-05
23049,1786181349.3256872,0.0059320926666259766,23020,True,True,,0.00897000092209464,0.001021852831100465,0.0007635136723335746,-0.16491643056254124,0.07114727931453488,0.03744285308076911,1.0,2.712638437971902e-09,0.0,-0.0010302633000284101,0.0016040752895387402,0.00028896124393463845,-0.0008814142637908139,0.00041454408545209975,-0.00026885369863200196,0.001928211244234012,0.0010104554490255014,10.521042098325847,-7.237722545390522e-05,5.314048820768205e-05,1.2155697257721016e-05,-0.0005250065045136764,0.00019952418683591533,5.2970470094314756e-05,-5.56967546276468e-05,1.5508703466178397e-05,-1.5844406581868e-05,1.6960070186265752e-05,-9.764932641107758e-06,6.6687270331578856e-06,6.166743148777213e-05,-8.403062852354558e-05,-1.6666291898131662e-05
23050,1786181349.3299413,0.00425410270690918,23021,True,True,,0.006822511851908375,-0.001098911236258427,0.007148433945300417,-0.1970765174057202,0.14252979747758474,0.02743407950305432,1.0,2.705914802966645e-09,0.0,-0.0009982729797822108,0.0015959671722114224,0.0002876281361105827,-0.0008268316966158175,0.0004053615718004476,-0.00025330890893189074,0.0019043083000455116,0.0009550570986937827,9.639023214855301,-6.938895450009014e-05,5.247367898914293e-05,1.2019577879437897e-05,-0.0005032269666068647,0.0001951902087067287,5.230555060921738e-05,-5.161747912948862e-05,1.5125460326321993e-05,-1.4801777687046218e-05,1.571741055692188e-05,-9.52260703136791e-06,6.229967602905864e-06,5.9140192325934603e-05,-8.327236263170363e-05,-1.650418723435507e-05
23051,1786181349.335695,0.005753755569458008,23022,True,True,,0.006806794441351453,-0.001089388629227059,0.0071422039776975095,-0.19703821977626682,0.14283193328793384,0.027449020243928146,1.0,2.7282589166161902e-09,0.0,-0.0009796442112576832,0.0016041041997223726,0.00028998975329255555,-0.0008223851390049225,0.0004064806956861647,-0.0002575701858856661,0.001901827311096441,0.0009528306635907718,9.61197066094208,-6.8813826309913e-05,5.2959827360765394e-05,1.2192234565511587e-05,-0.0004987537220509638,0.00019688811657343031,5.298959159646452e-05,-5.163281403812262e-05,1.530951901402154e-05,-1.5188196425812616e-05,1.5722041104997796e-05,-9.637053163604701e-06,6.392534756670035e-06,5.865277353241382e-05,-8.409558707420572e-05,-1.6753273305837272e-05
23052,1786181349.339936,0.004240989685058594,23023,True,True,,-0.009187895599753545,0.0010507774239365457,0.0007442224429408395,-0.03412909805909708,0.10161336111708504,-0.059539582872861985,1.0,2.7202295227005104e-09,0.0,-0.000947944482591054,0.0015956471071838924,0.0002888384973717354,-0.0007717218404450665,0.0003970105480108577,-0.00024162628355903698,0.0018783280092420245,0.0009008636051913488,8.81708451237939,-6.586757958737828e-05,5.229346270595412e-05,1.2061674272092433e-05,-0.00047728948261768734,0.0001927125591037814,5.235806011349623e-05,-4.7895861960859474e-05,1.4904998349226809e-05,-1.4125028797276244e-05,1.4583720796627501e-05,-9.381720737785865e-06,5.945347044276682e-06,5.615763682939658e-05,-8.330639334228933e-05,-1.659855464383929e-05
23053,1786181349.3456805,0.005744457244873047,23024,True,True,,-0.009202479320550173,0.0010601591446743317,0.000738277095896564,-0.034010673702602294,0.10254681858085794,-0.05953165769244606,1.0,2.741406289353387e-09,0.0,-0.0009285025634008827,0.0016020777935117914,0.00029056691531148364,-0.0007249205251865213,0.0003824302954954724,-0.00022989905685496384,0.0018743530614532716,0.0008512439574483087,8.116590809298241,-6.520315337565658e-05,5.2625241062451805e-05,1.2206993983304671e-05,-0.0004724610637153361,0.00019227334700985875,5.293212682060045e-05,-4.52939634592014e-05,1.4481366684230503e-05,-1.3561035379140314e-05,1.3790928758094698e-05,-9.11414586743948e-06,5.708189520890761e-06,5.555254045684653e-05,-8.412081968042229e-05,-1.681151531709102e-05
23054,1786181349.3499556,0.004275083541870117,23025,True,True,,-0.009216270249308267,-0.0021265187094582287,-0.0003326960936243274,-0.06318484089338842,0.027349263974986132,0.03005435722869443,1.0,2.73313335343911e-09,0.0,-0.0008978813555794414,0.0015930340520264666,0.00028854956145618876,-0.0006802499661871382,0.0003733624758848504,-0.00021706764412900126,0.0018512723378880799,0.000805765423075589,7.481792942689755,-6.239835901734784e-05,5.19728315510842e-05,1.2044607636779406e-05,-0.0004520188742629487,0.00018845048504605226,5.219173376173098e-05,-4.2057791453772536e-05,1.4091345240774067e-05,-1.2697802807379392e-05,1.2805155641135385e-05,-8.86813553712946e-06,5.345346248094246e-06,5.3175340961369054e-05,-8.331102805078406e-05,-1.66113033920349e-05
23055,1786181349.3556864,0.005730867385864258,23026,True,True,,-0.009229075404949402,-0.0021176505739210994,-0.00033804143987242047,-0.06320329920744565,0.028235966493063442,0.030068512917837964,0.9999999999999999,2.7531539262922817e-09,0.0,-0.0008783739395917872,0.0015986263182426498,0.0002894902214456863,-0.0006352479435511148,0.00037780693905686326,-0.0002045693938494124,0.0018468761386310451,0.0007668941712422599,7.036825273760923,-6.16532107190772e-05,5.227871658789537e-05,1.21557375465021e-05,-0.000446214087765589,0.0001880196860605588,5.2644677622212336e-05,-3.955976645915068e-05,1.4377838630167407e-05,-1.2071993540560059e-05,1.2043973314201347e-05,-9.047461635025514e-06,5.082467121550858e-06,5.255351471398542e-05,-8.407081281707183e-05,-1.6777068787704396e-05
23056,1786181349.3601904,0.004503965377807617,23027,True,True,,-0.008175853378263603,0.001087188887713926,-0.00034312390699397025,-0.10353935296723728,-0.012388460303077976,0.0020456904831345213,1.0,2.7484376023949424e-09,0.0,-0.0008493368138710912,0.0015908609345930726,0.00028817280689467884,-0.0005967707230937644,0.00037082768014699884,-0.00019102367324871312,0.001826268080880953,0.0007281061104306778,6.536241362099568,-5.917454593484734e-05,5.1763139625648126e-05,1.2045360512260485e-05,-0.0004280791909644833,0.000184948945751806,5.2136968972284216e-05,-3.688828846746839e-05,1.4086333428068054e-05,-1.1207390301555647e-05,1.1230261016469791e-05,-8.863452388212778e-06,4.718699578954003e-06,5.045136218811062e-05,-8.343994300550799e-05,-1.664605781542314e-05
23057,1786181349.365691,0.0055005550384521484,23028,True,True,,-0.008187083639280073,0.0010960523401021389,-0.0003478426065729248,-0.10341723783459715,-0.011577416359505452,0.0020646080611843587,1.0,2.7630105253650105e-09,0.0,-0.0008289170594708156,0.0015922143842833185,0.0002888250595661809,-0.0005707074574840827,0.00037112588973662014,-0.0001740000532453669,0.0018181501731248328,0.0007026503017790105,6.231712042332284,-5.813422781934403e-05,5.190025633768207e-05,1.211994937561094e-05,-0.0004202237969344959,0.00018462220114177563,5.243675489141471e-05,-3.544077559265181e-05,1.4182593884184698e-05,-1.0269150576659393e-05,1.0789303159509618e-05,-8.923260909300682e-06,4.323941277559951e-06,4.9569996920731546e-05,-8.381126717154591e-05,-1.6761527965915366e-05
23058,1786181349.3699474,0.004256486892700195,23029,True,True,,-0.011393667942439583,0.0032355046010114396,0.0017783644521495168,0.21285238591734373,-0.010688203094484336,-0.005011733649240568,1.0,2.752908667286928e-09,0.0,-0.00079822468873834,0.0015811852625958814,0.0002860187484418561,-0.0005346670984160993,0.00036151320673510716,-0.0001633645314326951,0.0017941895699234438,0.0006657692354733847,5.776512703739751,-5.537928204681235e-05,5.121189712018132e-05,1.1924023222232883e-05,-0.00040016752601042304,0.000181061138437476,5.15439492273145e-05,-3.287906804296388e-05,1.3759875668613936e-05,-9.559445964504491e-06,1.0009142510584883e-05,-8.656539300802985e-06,4.025313225130903e-06,4.7231515768744746e-05,-8.287647043892856e-05,-1.651339647590107e-05
23059,1786181349.3756773,0.0057299137115478516,23030,True,True,,-0.011403677084950168,0.0032441611403122425,0.0017743391389243857,0.21306145256453093,-0.009804171313564973,-0.005000453367454583,1.0,2.7715309675853752e-09,0.0,-0.0007797406437543121,0.0015849386044026123,0.0002864800685118637,-0.0004663865796400165,0.0003413514857715801,-0.00015401350135233906,0.0017894403261642037,0.000598128278135707,5.085949118458228,-5.466014377854261e-05,5.140560256154607e-05,1.2014573423312408e-05,-0.0003950662207576206,0.00017936326751127136,5.189618954453337e-05,-2.8936559808045933e-05,1.3088902949233713e-05,-9.09161044341406e-06,8.80793405727156e-06,-8.23339623693279e-06,3.828441436871985e-06,4.6564260744270817e-05,-8.358472466182418e-05,-1.6650588711737316e-05
23060,1786181349.379844,0.004166603088378906,23031,True,True,,0.0013706899809925602,-0.0020739264634508244,0.001770510697487515,0.2743736550035646,-0.10649532596597973,-0.04754901088308294,1.0,2.7591354514677313e-09,0.0,-0.0007492808926308344,0.0015722503416278968,0.0002822770667723039,-0.0004392063412986152,0.00033483362418253236,-0.00014429182889227874,0.0017643903579526482,0.0005708203728014651,4.7736353782826875,-5.189043520559904e-05,5.0663120815001625e-05,1.1753547544428449e-05,-0.0003748633570436276,0.00017598358912593868,5.073907501410864e-05,-2.6965345263968918e-05,1.2776082230314757e-05,-8.436065048501474e-06,8.20759407412814e-06,-8.036262884979699e-06,3.5525992324254916e-06,4.4222557220026533e-05,-8.250315196312254e-05,-1.631181100040047e-05
23061,1786181349.385709,0.0058650970458984375,23032,True,True,,0.0013624823869184321,-0.0020658902005658447,0.0017669580982550906,0.2743652575015048,-0.10620544427860522,-0.04753198121962754,1.0,2.7798904957811888e-09,0.0,-0.0007322906822659478,0.0015754061964259325,0.00028283689834683427,-0.0004062011082083357,0.00034004744253294053,-0.00014213382443676676,0.0017601565379639415,0.0005484830239231613,4.604137505546328,-5.1311056578591906e-05,5.096214420320774e-05,1.1860700642230153e-05,-0.0003702895007631326,0.00017593911953912153,5.117077759413576e-05,-2.5200218911750268e-05,1.308607748274914e-05,-8.395699756981099e-06,7.66975583962633e-06,-8.230418335789423e-06,3.535721027724904e-06,4.374248632051162e-05,-8.318302904345776e-05,-1.6469695541959336e-05
23062,1786181349.390037,0.004328012466430664,23033,True,True,,0.003485341631078806,0.0011381322177699445,-0.00036710862277263695,0.06591189721665275,-0.045655859805238196,0.07315693529971234,1.0,2.7699887593777287e-09,0.0,-0.000705754560472849,0.0015633381159200176,0.00027966969494134814,-0.00038198693481285024,0.00033393632009263405,-0.00013403749626534912,0.0017379098660704935,0.0005247795105087568,4.348209632299774,-4.8959953407492545e-05,5.0300637806067526e-05,1.1659032954270566e-05,-0.0003531208825541926,0.00017297955358121014,5.027269384757173e-05,-2.3499342433683565e-05,1.2800593979110518e-05,-7.855191174817708e-06,7.1517212249610906e-06,-8.0506155807863e-06,3.3080658741432454e-06,4.1751358934480805e-05,-8.221740522816557e-05,-1.6209167485965218e-05
23063,1786181349.3957143,0.005677223205566406,23034,True,True,,0.0034781899098538446,0.0011461828333507308,-0.0003704166886467804,0.06604149543857661,-0.04548822152228297,0.0731718633460332,1.0,2.7864109254261275e-09,0.0,-0.0006867856409067353,0.001564550442195136,0.00027925740623159674,-0.00037413314158696927,0.00033452362975027226,-0.00010996560632228874,0.0017313224141285383,0.0005137840996652787,4.222057600793866,-4.80717291986844e-05,5.05339134162737e-05,1.1705761325350541e-05,-0.00034637964005474565,0.00017364658684897755,5.044852710220451e-05,-2.3191860672490517e-05,1.290920799073665e-05,-6.4963036078998014e-06,7.0580675163675426e-06,-8.11862206815023e-06,2.7358672585890775e-06,4.0998510426220804e-05,-8.264144744697313e-05,-1.6285127704943616e-05
23064,1786181349.3999093,0.004194974899291992,23035,True,True,,-0.0018551911576625228,0.003284830455418881,0.004953170444094632,0.1468678773078223,-0.02069448521515904,0.022036276212761052,1.0,2.773531779854097e-09,0.0,-0.000660194885595094,0.0015507256690434831,0.00027572320279165225,-0.00035107570872172904,0.00032779652852889403,-0.000104175631233301,0.0017078145895131486,0.0004914847703773893,3.9890690085943894,-4.566532283345971e-05,4.9782146720330125e-05,1.1477212377517603e-05,-0.0003288488540907465,0.00017042619872549095,4.942969566457262e-05,-2.155286221317771e-05,1.2585426720966057e-05,-6.096956665194739e-06,6.558981511134487e-06,-7.914308203074731e-06,2.5676926490279435e-06,3.896075591699574e-05,-8.151667671525315e-05,-1.598718368515159e-05
23065,1786181349.4056754,0.005766153335571289,23036,True,True,,-0.001861750139173657,0.0032927447636219554,0.0049506027514456055,0.14708433345080693,-0.020319953447135924,0.022048500629145096,1.0,2.7913937809471616e-09,0.0,-0.000643253932986824,0.0015520033331782347,0.00027544750153137964,-0.0003186278391056921,0.00032018748174481644,-0.00011850148157581802,0.0017024574281312432,0.0004669971353819142,3.8050369185262545,-4.496167438485245e-05,4.998960640629714e-05,1.1537800905246865e-05,-0.00032365200799069286,0.00017009168163360818,4.9659660778976505e-05,-1.9759478886661993e-05,1.2382136057176772e-05,-6.998300440072693e-06,6.012638884032915e-06,-7.785259792269714e-06,2.9469835955373156e-06,3.8341485200094496e-05,-8.203949346602356e-05,-1.6081556064789047e-05
23066,1786181349.410116,0.0044405460357666016,23037,True,True,,0.00239329522194231,0.002235267023414225,-0.002509194232149934,0.2878329441173277,-0.016436917717679196,-0.08201646567272824,1.0,2.7828364456019774e-09,0.0,-0.0006193977622236104,0.0015397031193056902,0.00027157786688036985,-0.0002993296854287522,0.00031386150951679054,-0.00011224215249855964,0.0016816937358587565,0.0004480017952336174,3.6138843660182998,-4.292705246053202e-05,4.937565482294308e-05,1.1320380872109462e-05,-0.00030881832795067994,0.00016747022496506407,4.8688892931427155e-05,-1.844014346653631e-05,1.2096403655775322e-05,-6.5849053201595176e-06,5.610749961905279e-06,-7.6054110832908175e-06,2.772859563478593e-06,3.6615120661835715e-05,-8.112040765248654e-05,-1.579634425695626e-05
23067,1786181349.4156966,0.0055806636810302734,23038,True,True,,0.0023876844719804046,0.0022428724344975156,-0.0025119670917134115,0.2880061477532631,-0.016280781163460607,-0.08200734128306486,1.0,2.7965227711715643e-09,0.0,-0.0006014039217283286,0.0015375270278627368,0.00027072694688063965,-0.0002720878578978627,0.0002971692727640167,-0.00010951617996362105,0.0016730119898691544,0.0004175346366043975,3.3558723022664205,-4.201159451698616e-05,4.942442811387193e-05,1.1337397807732115e-05,-0.00030227619751077215,0.0001667720119920905,4.872523619211212e-05,-1.6895499792296775e-05,1.1514600096846549e-05,-6.4683350137368046e-06,5.140011082773238e-06,-7.239283691890627e-06,2.7235857128070347e-06,3.579240182371774e-05,-8.13484775400376e-05,-1.5830940677642493e-05
23068,1786181349.4198458,0.004149198532104492,23039,True,True,,0.005578338460897631,-0.002010946281810593,-0.004645221677426219,-0.10646957873704001,0.017538899266392707,0.059530156480919416,1.0,2.782076460981337e-09,0.0,-0.000578194202009487,0.0015237192646238747,0.0002661295480666532,-0.00025428244333995046,0.00029191409861876154,-0.00010369377750424448,0.0016513188271734412,0.00040078148841536947,3.1953242010168084,-3.988610190627594e-05,4.868070999915819e-05,1.1064463859997926e-05,-0.00028679491747739445,0.00016379680451310836,4.753922673752297e-05,-1.5637326215289563e-05,1.1246273494541864e-05,-6.064004494322287e-06,4.7567104387853195e-06,-7.0705205273919475e-06,2.5533847898179583e-06,3.399566466335326e-05,-8.020464421552323e-05,-1.5468958836007217e-05
23069,1786181349.4256778,0.00583195686340332,23040,True,True,,0.0055735817504588454,-0.002003875761283201,-0.004647775062216036,-0.10647706170278524,0.017549657881075306,0.059545481229942965,1.0,2.799302174107061e-09,0.0,-0.0008132639441523482,0.002791473024786738,-0.0002482050444486462,0.0007229051849095041,-0.00010062857866540914,0.00019121163431080462,0.002918103088490879,0.000754506399117379,8.927167388209702,-5.6771568787678356e-05,9.160201856239132e-05,-9.784669009599146e-06,-0.00041654510471439594,0.00026751564241675116,-3.899010914938763e-05,3.964651130692158e-05,-4.030106817189507e-06,1.1235905158089967e-05,-1.2102402705803595e-05,2.5291384830903937e-06,-4.728660272602999e-06,4.651539793407116e-05,-0.00015741893313081032,1.2952122012382052e-05
23070,1786181349.429827,0.004149198532104492,23041,True,True,,0.00558568415316465,0.002254653100233708,-0.00038198840194343317,-0.328201310761765,0.06329852901669056,0.0008301484583963514,0.9999999999999999,2.783396485575107e-09,0.0,-0.0007770578124130642,0.0027545775619813584,-0.00023967630375320344,0.0006821952956376385,-9.211002569564912e-05,0.00017972050259393516,0.002872100471672978,0.0007114591606525246,8.337149851308752,-5.3568106326306645e-05,8.984052801909093e-05,-9.385300401201963e-06,-0.000392896667235131,0.00026358143747463555,-3.7399916357681954e-05,3.7194226218658663e-05,-3.6670513011288624e-06,1.0459491316126973e-05,-1.1354773402057324e-05,2.3012573854450563e-06,-4.401844677686701e-06,4.387160573697334e-05,-0.0001542186864098547,1.23905559638452e-05
23071,1786181349.435691,0.005864143371582031,23042,True,True,,0.0055970389265667065,0.002252351842848263,-0.00037758655726574664,-0.32818242664871095,0.06285719041239338,0.0008225314684011664,1.0,2.8011385121172183e-09,0.0,-0.0007495088625264872,0.0027394585598105384,-0.00023231070673346288,0.0006343379115824808,-7.982760233132789e-05,0.00017367644314817166,0.002849625414047955,0.0006625107841155433,7.808328025737093,-5.2266788922829555e-05,8.976558778134431e-05,-9.15581479211309e-06,-0.00038296590941952653,0.00026478522024899387,-3.6458525892510104e-05,3.5061026996981895e-05,-3.207007068034323e-06,1.0214108201430106e-05,-1.0704489349052984e-05,2.0122312147924505e-06,-4.298429452184572e-06,4.279734035535656e-05,-0.00015390629661142573,1.2060131428536023e-05
23072,1786181349.4399679,0.004276752471923828,23043,True,True,,0.00241194941591576,0.0022503396116334705,0.000691976872186438,0.03228564843273302,0.12981588609533484,-0.03371004848086656,1.0,2.7875242749111397e-09,0.0,-0.0007144893829537889,0.00270403523496187,-0.00022440661387753032,0.0005990675311549034,-7.034267217089716e-05,0.0001646252340178949,0.002805826074192939,0.0006252451248011616,7.332181175044238,-4.927830636200194e-05,8.813614579013842e-05,-8.793766354355636e-06,-0.0003608490380718,0.0002610832573142808,-3.500684061781466e-05,3.2931450724427094e-05,-2.814006520655318e-06,9.601798579802509e-06,-1.0055084453130484e-05,1.7653452005082728e-06,-4.040714679742717e-06,4.033208687219945e-05,-0.00015096440686287934,1.1550207468175692e-05
23073,1786181349.445759,0.005791187286376953,23044,True,True,,0.0024220045003688906,0.002248574266432962,0.0006960175868661808,0.03231561997249928,0.12954385458684706,-0.033717444974932675,1.0,2.803588461131337e-09,0.0,-0.0006883554514934944,0.002687464452159425,-0.0002174961768268537,0.0005602073932053396,-7.454200389074742e-05,0.00013705843683785976,0.0027827330084209782,0.0005815271694894468,6.874613467663906,-4.798466401518155e-05,8.796213523302577e-05,-8.572760292755074e-06,-0.00035131899527529625,0.0002617675067165101,-3.408917869819821e-05,3.1156486858204106e-05,-2.9969721370932006e-06,8.069387478085901e-06,-9.513788362662937e-06,1.8802096988901406e-06,-3.3956145410913104e-06,3.9216773966280976e-05,-0.00015052468706585579,1.1232196408768327e-05
23074,1786181349.4498684,0.004109382629394531,23045,True,True,,0.0003009892887315534,-0.0030796299432659276,-0.005692171798592728,0.10451686200670103,0.10142459825987371,-0.05314728585735651,1.0,2.7866281377839243e-09,0.0,-0.0006550692106131566,0.002650232837758143,-0.0002105903959220409,0.0005278452761449483,-6.676268155447354e-05,0.00012833843331049003,0.002738101181453952,0.0005473103732449,6.465053007860067,-4.505471381355099e-05,8.620235528246648e-05,-8.243156284091317e-06,-0.0003296811506706583,0.00025758408124650816,-3.278306725798386e-05,2.9116040318786362e-05,-2.6677762903406503e-06,7.478480020027568e-06,-8.891401978210396e-06,1.6738766152055734e-06,-3.147197596471683e-06,3.67987598174171e-05,-0.00014737667819399793,1.0769550593541972e-05
23075,1786181349.4557266,0.005858182907104492,23046,True,True,,0.0003098806907097638,-0.003081303819881133,-0.005689024600996255,-0.007737883054093037,0.06842007540309923,-0.05198323530605364,1.0,2.8040267261439268e-09,0.0,-0.0006303108322513688,0.0026332326894103752,-0.00020338330652353454,0.0004889846085770447,-4.390458635663417e-05,0.0001401635846494338,0.002715247854470243,0.0005105677140107586,6.1472033628986935,-4.382089405424572e-05,8.605890844914774e-05,-8.010563098342356e-06,-0.00032002715031776775,0.00025839921700160286,-3.183181366765987e-05,2.7283977634133664e-05,-1.7812335192805796e-06,8.251490585897318e-06,-8.332672524965182e-06,1.1173165961759081e-06,-3.472857565490595e-06,3.581570767748165e-05,-0.00014698896836190547,1.043663751508386e-05
23076,1786181349.459943,0.004216432571411133,23047,True,True,,-0.002877579636765271,0.0011786368635226907,0.0007060332565692364,-0.21053979535183245,0.05181366514708982,0.050286581547187126,1.0,2.7890655080618416e-09,0.0,-0.0006006225332431583,0.002596395739065671,-0.00019590400191627205,0.0004619182038815629,-3.501326700755868e-05,0.0001309506686789434,0.002672152061400064,0.00048139633730552426,5.808173788475751,-4.125537520581626e-05,8.438048227984219e-05,-7.666865506914765e-06,-0.00030104159341402326,0.0002542311835622523,-3.0466503860729577e-05,2.5578483488147113e-05,-1.4187135964520499e-06,7.639458572799756e-06,-7.812439630481319e-06,8.894768985431728e-07,-3.2152836237213006e-06,3.370536384605614e-05,-0.00014401651469259577,9.956917755424643e-06
23077,1786181349.4656775,0.005734443664550781,23048,True,True,,-0.00286976719713479,0.0011777473866241474,0.0007092485401929589,-0.2105382409157937,0.05182203517001296,0.05027696616063082,1.0,2.803943690730179e-09,0.0,-0.0005780544246456951,0.0025763012955754613,-0.0001896198777420811,0.00040689026086475154,-2.4038430637134868e-05,0.00012715074758850632,0.0026471552620636342,0.00042697171234918826,5.407680770318288,-4.0074431979500005e-05,8.410959452969123e-05,-7.460414569617488e-06,-0.0002920585774683106,0.000255229186793215,-2.9631598521082113e-05,2.2716601429943893e-05,-9.924256829533237e-07,7.482889853791603e-06,-6.939890309294579e-06,6.214251578054041e-07,-3.149404509708056e-06,3.2736106472587345e-05,-0.00014332338452052322,9.66285064426986e-06
23078,1786181349.4699626,0.004285097122192383,23049,True,True,,-0.012450207306825495,0.0022423919614663417,0.001777663944702669,-0.10034609614322529,0.016946979820003413,-0.022063672151798386,1.0,2.790291108241106e-09,0.0,-0.0005507230597044874,0.002539695380882074,-0.00018217327732173274,0.00038360873163288895,-1.627861102893168e-05,0.00011994226677500935,0.002605098005667763,0.0004022521591255323,5.13476047951394,-3.775476888328817e-05,8.248856845737488e-05,-7.124669984174674e-06,-0.0002749028029852655,0.0002510965642673784,-2.8295585405130153e-05,2.1258353142581064e-05,-6.797935102480389e-07,7.000455219970019e-06,-6.4950415276699015e-06,4.247876199583329e-07,-2.946348027392704e-06,3.082827528435387e-05,-0.0001404751057879055,9.195669996589299e-06
23079,1786181349.4756827,0.0057201385498046875,23050,True,True,,-0.012443712265297825,0.0022419671738463836,0.0017806102927300609,0.12804387718450358,-0.029307154857213736,-0.013736012309793821,1.0,2.804811407395881e-09,0.0,-0.000530582927687112,0.0025197426733084994,-0.00017610321764734713,0.00037957110233184736,-1.4105613893215504e-05,0.00012062291931962474,0.002581014088708281,0.00039852613306269754,5.039034308920141,-3.671035196884124e-05,8.211254104093597e-05,-6.922158106086419e-06,-0.00026709347135324277,0.0002500498466668621,-2.747748508294416e-05,2.1244597418621614e-05,-5.970353658678432e-07,7.100529001791503e-06,-6.49055014185659e-06,3.724003130333894e-07,-2.9883942511008758e-06,2.99507854430247e-05,-0.00013987665009186067,8.907708670384554e-06
23080,1786181349.479819,0.004136323928833008,23051,True,True,,-0.0060456347151559685,0.00011106577353335069,0.00391412568698116,0.30756071884340097,-0.016368161166142568,-0.017613406823478783,1.0,2.788276572664713e-09,0.0,-0.0005041887326572344,0.002481101735176291,-0.00016870227136684714,0.00036135729783596523,-9.813406513800636e-06,9.92688009846758e-05,0.002537426364408954,0.0003748729044564981,4.762935305318873,-3.4425330964782066e-05,8.036322174540972e-05,-6.583599391814076e-06,-0.000250285510727272,0.0002453570320575982,-2.61316250577145e-05,2.0039563409785272e-05,-4.222930377141993e-07,5.7853276890549905e-06,-6.12283573916363e-06,2.6257523878494723e-07,-2.4348564424783317e-06,2.8064517667911932e-05,-0.0001368359782839903,8.43849437188363e-06
