imu_index,timestamp,dt,pose_index,has_pose_match,update_applied,skip_reason,omega_hat_x,omega_hat_y,omega_hat_z,q_norm,P_theta_x,P_theta_y,P_theta_z,P_bg_x,P_bg_y,P_bg_z,P_min_eigenvalue,P_symmetry_error,r_theta_x,r_theta_y,r_theta_z,residual_norm,R_x,R_y,R_z,NIS,delta_theta_x,delta_theta_y,delta_theta_z,delta_bg_x,delta_bg_y,delta_bg_z,K_theta_x,K_theta_y,K_theta_z,K_bg_x,K_bg_y,K_bg_z
432,1786181236.2395546,0.00406336784362793,403,True,True,,0.0013981000270345107,0.001084193183795015,-0.00206935800704295,1.0,7.837458436653253e-09,2.9306566185202712e-09,4.5223359865227325e-09,5.273754479331117e-08,1.2656911507209222e-08,2.8051416084145386e-08,2.843419391340611e-09,0.0,0.00047334680262224154,-9.75552080335516e-05,7.821360325095574e-05,0.0004895830694587658,1.220923e-07,6.144013e-08,7.900257e-08,1.937853100538627,3.0385551531799812e-05,-4.653565930513225e-06,4.476679159391884e-06,-1.2533527365621031e-05,1.4689767583607763e-06,-1.7858430400138869e-06,0.06419289699199167,0.04769938823703264,0.05724289713911829,-0.02647851351155359,-0.015059500320505384,-0.02283119948751972
433,1786181236.2454982,0.0059435367584228516,404,True,True,,0.002475897554400132,0.001082724207036654,0.006454543835997063,1.0,7.934403414086131e-09,2.923524135445018e-09,4.5755874473229085e-09,5.2700669792682906e-08,1.2700830309783197e-08,2.8064551775112448e-08,2.8315240525329062e-09,0.0,0.000432208077104378,-8.742688411532023e-05,5.144665247187865e-05,0.0004439527452679394,1.220923e-07,6.144013e-08,7.900257e-08,1.5806351527229658,2.8088194237606206e-05,-4.160879199160402e-06,2.979216414896116e-06,-1.1738204919347648e-05,1.3556432735261052e-06,-1.2088695676911728e-06,0.0649869272271562,0.04758329987573312,0.057916944347589976,-0.02715821511969269,-0.015509051169693614,-0.023497029588441583
434,1786181236.2497458,0.0042476654052734375,405,True,True,,-0.0007081572406805206,0.0032118975637631278,6.416370556475495e-05,1.0,7.857642299812794e-09,2.88119671108617e-09,4.538328454947055e-09,5.2647130060669956e-08,1.2727581675639795e-08,2.8060466111019547e-08,2.7885462351718953e-09,0.0,0.00040714030617469503,-8.890926586804729e-05,4.8235551339448774e-05,0.0004195172879420348,1.220923e-07,6.144013e-08,7.900257e-08,1.4206923725723488,2.6203148667130828e-05,-4.170050316252375e-06,2.7706362077349713e-06,-1.1044250030754941e-05,1.3883995491778412e-06,-1.1368042918415095e-06,0.06435821342166492,0.04689437841700341,0.05744532687665904,-0.02712584924648122,-0.015618659511013348,-0.023569477823219862
435,1786181236.2554839,0.005738019943237305,406,True,True,,0.0003681510093502343,1.4717164213950192e-05,0.0011305655098565945,1.0,7.933183512411368e-09,2.8746068948887907e-09,4.580078913172051e-09,5.260448774869288e-08,1.2768417945070891e-08,2.806904408212649e-08,2.7776271645700763e-09,0.0,0.00037883293242926407,-0.00010077750763948451,2.8903136796062394e-05,0.0003930723699977316,1.220923e-07,6.144013e-08,7.900257e-08,1.2666063325182046,2.461579550103244e-05,-4.715799478214952e-06,1.6753091849374947e-06,-1.0485162518981061e-05,1.6142951586884603e-06,-6.970878934316737e-07,0.06497693558827079,0.046787122525912724,0.057973796498315994,-0.02767680159399522,-0.01602094859955104,-0.024122966075180583
436,1786181236.259928,0.004444122314453125,407,True,True,,0.0003786361718692153,-0.005313221130944738,-0.004195060402249972,1.0,7.875878567850141e-09,2.841175267312101e-09,4.552562500606106e-09,5.254891397652468e-08,1.2796034424033566e-08,2.806430443075578e-08,2.7431031127815004e-09,0.0,0.0003585376814094683,-9.24080895572322e-05,3.5794315433587355e-05,0.0003719808557217078,1.220923e-07,6.144013e-08,7.900257e-08,1.1328070454008987,2.3128560330004695e-05,-4.273566518067322e-06,2.062145894216221e-06,-9.92540478670872e-06,1.4932339971841305e-06,-8.669571966677733e-07,0.06450757802534648,0.046242989117745194,0.05762549880572955,-0.027682707118651992,-0.016160955753087045,-0.024220844099156088
437,1786181236.2652113,0.005283355712890625,408,True,True,,0.0025190905766559243,-0.0042494483649419225,0.0011321295549466953,1.0,7.906211854703301e-09,2.828816986132562e-09,4.570376553393695e-09,5.249927663060344e-08,1.2831404571763183e-08,2.8066443103343846e-08,2.7275140652410822e-09,0.0,0.0003401207584086262,-7.366585494009239e-05,1.7771669318158704e-05,0.0003484603574509844,1.220923e-07,6.144013e-08,7.900257e-08,0.9741646277425915,2.202501800455151e-05,-3.392106446779093e-06,1.02745322332378e-06,-9.52920148970541e-06,1.2128347776312707e-06,-4.3707664688455693e-07,0.0647560235608329,0.04604184564113447,0.05785098581306891,-0.028016804685841903,-0.01646656883902842,-0.024587889604809975
438,1786181236.2698224,0.004611015319824219,409,True,True,,0.004659148778145629,0.0010756598002804466,-0.004193756368406418,1.0,7.868607653041989e-09,2.803301502309674e-09,4.552632620359797e-09,5.2442588710707127e-08,1.2859701484891306e-08,2.8061346366244695e-08,2.7004872316902244e-09,0.0,0.00030261603711912946,-7.323992185754228e-05,3.611308985706303e-05,0.00031344011762122847,1.220923e-07,6.144013e-08,7.900257e-08,0.8005985871402428,1.950300912941598e-05,-3.341723820973783e-06,2.080492245911116e-06,-8.49324811041888e-06,1.2182249628801504e-06,-8.925137023850375e-07,0.06444802541668301,0.045626555440887506,0.05762638637760919,-0.028066115524530477,-0.0166343014266315,-0.02471468872464381
439,1786181236.2753527,0.005530357360839844,410,True,True,,-0.0017239449737439516,9.178575317566467e-06,0.005394517145295968,1.0,7.923987903640288e-09,2.7999295604500474e-09,4.5832387005471034e-09,5.2392093655202514e-08,1.2896442547493836e-08,2.8063680380026605e-08,2.693246354365387e-09,0.0,0.0002965510967126053,-7.008965357902089e-05,3.221192112850353e-05,0.0003064191905920141,1.220923e-07,6.144013e-08,7.900257e-08,0.7622316656034325,1.924681060649276e-05,-3.194482807408144e-06,1.8682274481779756e-06,-8.441691820834621e-06,1.1900466238916153e-06,-8.095392528347615e-07,0.06490161872915917,0.04557167369417473,0.05801379250647954,-0.02846587472680214,-0.01698102711221768,-0.02513129335541876
440,1786181236.2796543,0.004301548004150391,411,True,True,,0.0036108197180768826,7.988528693674782e-06,0.005395326684548802,1.0,7.85488201836331e-09,2.7705721003226833e-09,4.548814222666122e-09,5.2330147547771763e-08,1.2920693445327488e-08,2.805378017303234e-08,2.663244227583287e-09,0.0,0.0002836962185654098,-6.307907409539495e-05,3.122870423715761e-05,0.000292297358840919,1.220923e-07,6.144013e-08,7.900257e-08,0.6902662430088149,1.8252009682503623e-05,-2.8450435993788445e-06,1.7976135110872488e-06,-8.046245956348533e-06,1.0770452843305368e-06,-7.845908670728395e-07,0.06433560526889916,0.04509385145565018,0.057578053801300336,-0.02836162478104081,-0.017077477681951534,-0.025124319041306246
441,1786181236.285512,0.005857706069946289,412,True,True,,0.006814658964033232,0.0010721744834093442,0.006461377275415875,1.0,7.94376832318428e-09,2.777448289626726e-09,4.596664871882569e-09,5.227992973672889e-08,1.2959604907087945e-08,2.8057291004566045e-08,2.6653817855699057e-09,0.0,0.0002434935564590322,-6.0603607751921064e-05,3.6727690668440476e-06,0.000250948995898041,1.220923e-07,6.144013e-08,7.900257e-08,0.5112487748172766,1.5842990760340087e-05,-2.7404691561200036e-06,2.1326359956697532e-07,-7.028416707800957e-06,1.0591676661032596e-06,-9.396507179373366e-08,0.06506363074082973,0.04520576836386383,0.058183738524998634,-0.028863639906389845,-0.01748164960744664,-0.02562153488159135
442,1786181236.2897735,0.004261493682861328,413,True,True,,-0.0006351636192589676,0.001071115315743241,-0.0009953797595123309,1.0,7.868710712222103e-09,2.7494414725129177e-09,4.559012528944774e-09,5.221497133829021e-08,1.2982391554961747e-08,2.80450926210423e-08,2.636953571377565e-09,0.0,0.00023237118392385384,-6.640288459191176e-05,1.6904301814314395e-06,0.0002416786456319601,1.220923e-07,6.144013e-08,7.900257e-08,0.48234307879290506,1.4976449859777519e-05,-2.9722078622557015e-06,9.715656457106618e-08,-6.671808217954217e-06,1.165639947786377e-06,-4.303677396806541e-08,0.06444886952282237,0.04474992921554659,0.057707142088001075,-0.028710578294990817,-0.01755800175895842,-0.02556909679907167
443,1786181236.2954957,0.0057222843170166016,414,True,True,,0.0025673011889589866,-0.003191108324204545,-0.0009953367227383634,0.9999999999999999,7.943275920600724e-09,2.7555610696895946e-09,4.599243464502245e-09,5.216137722163765e-08,1.3018945391151961e-08,2.8045636142990773e-08,2.638708974325027e-09,0.0,0.00021074518686034954,-5.710015872704716e-05,-1.0740029832837957e-05,0.00021860766261105275,1.220923e-07,6.144013e-08,7.900257e-08,0.392164120881425,1.371128968624553e-05,-2.5614652169877556e-06,-6.256868696312567e-07,-6.139395199975979e-06,1.0232890772020319e-06,2.792839528075825e-07,0.06505959770355357,0.044849531830148295,0.058216377867710514,-0.029130701251953106,-0.017925432018653733,-0.02599365009571258
444,1786181236.2997096,0.004213809967041016,415,True,True,,0.00044291158415896267,-0.001061602613281747,-0.004191412006691172,1.0,7.863935324339157e-09,2.7286410722472733e-09,4.559117061449158e-09,5.209423024649791e-08,1.3040292031847527e-08,2.8031519207144708e-08,2.6115893146691617e-09,0.0,0.00020119166170662876,-5.203676310439703e-05,-4.415450920261121e-07,0.0002078126666416799,1.220923e-07,6.144013e-08,7.900257e-08,0.3522996115945149,1.2958861855198508e-05,-2.3113279770011913e-06,-2.5888027420687356e-08,-5.822362140386566e-06,9.355769378284665e-07,1.1514652890455639e-08,0.06440975659073181,0.044411381760149284,0.05770846523457689,-0.028938707480358667,-0.017982575665349335,-0.025903158796502554
445,1786181236.305482,0.00577235221862793,416,True,True,,0.0025792629462993493,2.7278097804246844e-06,0.001134899478655936,1.0,7.944190225926733e-09,2.7379409342696184e-09,4.6021316492477746e-09,5.203939647352105e-08,1.3076358167926815e-08,2.8031115544545797e-08,2.616397789528389e-09,0.0,0.00018929648879403063,-4.584069243437821e-05,9.105670691894526e-06,0.00019498062209194288,1.220923e-07,6.144013e-08,7.900257e-08,0.30806145968062965,1.2317103331852724e-05,-2.0430579844340968e-06,5.300701650358877e-07,-5.557556730253326e-06,8.411134733831417e-07,-2.396145783609403e-07,0.06506708634570026,0.04456274638058656,0.05825293597570921,-0.029358435565056143,-0.018351773218844698,-0.0263230472473482
446,1786181236.3097703,0.004288434982299805,417,True,True,,0.0036500855030296023,0.0010671496963070414,0.005396197093234297,1.0,7.872118927086678e-09,2.714373186920784e-09,4.565646389659891e-09,5.197119198774441e-08,1.3097448192398095e-08,2.8016287166880194e-08,2.592536006809677e-09,0.0,0.00015729837604377676,-4.0424037816989284e-05,-2.5422122403993616e-06,0.00016242950711774638,1.220923e-07,6.144013e-08,7.900257e-08,0.21508794494578004,1.0142282391618899e-05,-1.7862732134918016e-06,-1.4720539145552107e-07,-4.589415777072814e-06,7.441632554846775e-07,6.680119502605137e-08,0.06447678458995953,0.04417915756503584,0.05779111226623586,-0.029175502982855865,-0.018413395888413668,-0.026235465721329915
447,1786181236.3154936,0.005723237991333008,418,True,True,,-0.004867441081193325,0.0031969345330515567,0.0011350722920392686,1.0,7.946907577040552e-09,2.72412392415417e-09,4.605708616210508e-09,5.191435877039781e-08,1.3132047191598014e-08,2.8014082840775288e-08,2.5979674689690864e-09,0.0,0.0001650097922040507,-4.694606568863427e-05,-2.8788948408780966e-06,0.00017158220374610648,1.220923e-07,6.144013e-08,7.900257e-08,0.24287667200380955,1.0740596028593467e-05,-2.0818781159920046e-06,-1.6802513773584692e-07,-4.876902949582787e-06,8.806523316071474e-07,7.67697053589043e-08,0.06508934287451107,0.04433786064321991,0.05829821255563179,-0.0295541351509925,-0.01876293761063262,-0.026617266165247042
448,1786181236.3198113,0.004317760467529297,419,True,True,,0.0015290228217562582,2.618807199497586e-07,0.0022002615223339107,1.0,7.877496984559213e-09,2.702586011004143e-09,4.570481164559113e-09,5.184499634535469e-08,1.3152462183394623e-08,2.799828577346485e-08,2.576169274726541e-09,0.0,0.00015768056907067792,-4.885522553032863e-05,-1.8195074164068903e-05,0.00016607545167154618,1.220923e-07,6.144013e-08,7.900257e-08,0.23158983011100562,1.0173923884376382e-05,-2.149441952825094e-06,-1.0528231261614802e-06,-4.6304619708018e-06,9.192115166314966e-07,4.826930607185605e-07,0.06452083369951762,0.04398730941952116,0.057852309950672934,-0.029364758459533055,-0.018819878453968018,-0.026519885477431646
449,1786181236.3255,0.005688667297363281,420,True,True,,0.00366418228372706,-0.0021311863307966815,-0.00419181017072681,1.0,7.95065604872088e-09,2.722396251340293e-09,4.607250490458122e-09,5.178704568918008e-08,1.3187562892790135e-08,2.7994333451467693e-08,2.5907991179137678e-09,0.0,-0.0006328993025233654,-0.00012654455018471292,-0.0001702798176381577,0.0006675104992514334,1.226007e-07,6.673166e-08,7.864414e-08,3.632597307648231,-4.104310211587094e-05,-5.1622402688724425e-06,-9.975722726237389e-06,1.87309094743919e-05,2.239401600572334e-06,4.596441598974426e-06,0.06485000532129412,0.04079617171595315,0.05858351912092019,-0.029596182974197367,-0.01769611229461139,-0.02698663422748925
450,1786181236.3297353,0.004235267639160156,421,True,True,,0.007906508374252667,-0.005329220732397254,6.465138767421455e-05,1.0,7.87509116820848e-09,2.7088632428441564e-09,4.566621953899231e-09,5.171639027019801e-08,1.3207925312915137e-08,2.7976541027031798e-08,2.576437938884043e-09,0.0,-0.0006153234344144354,-0.00011077567332872089,-0.0001725906599139456,0.0006485998108468261,1.226007e-07,6.673166e-08,7.864414e-08,3.4230882329399313,-3.952400253487165e-05,-4.496684445007789e-06,-1.0021554407328278e-05,1.807096668619688e-05,1.9696467901179115e-06,4.633586505913169e-06,0.06423365582352591,0.04059337428736711,0.05806690674042823,-0.02936919292519668,-0.017780768561732472,-0.02683965718183872
451,1786181236.3355417,0.005806446075439453,422,True,True,,-0.002764206592433529,-0.0010701323791873722,-0.004201040198831699,1.0,7.960043087101902e-09,2.7310867542171377e-09,4.6099429731505425e-09,5.165839048770218e-08,1.3243055457950592e-08,2.797274905216823e-08,2.5932616045478356e-09,0.0,-0.0005876374235285325,-9.388911915436027e-05,-0.0001682419418242115,0.0006184159273624952,1.226007e-07,6.673166e-08,7.864414e-08,3.0992456554729975,-3.815303648323016e-05,-3.843019221789874e-06,-9.861521470793808e-06,1.7483341567050534e-05,1.7044632963686031e-06,4.579122859269593e-06,0.06492657128272289,0.04092640221663101,0.0586177554473421,-0.029752646633966824,-0.018155277522892876,-0.02721085939691462
452,1786181236.3395283,0.0039865970611572266,423,True,True,,-0.005977482934000579,0.003189221157516259,-0.005270881321690969,1.0,7.85948853649786e-09,2.7116131763131055e-09,4.556560583513754e-09,5.158489249398029e-08,1.3259940337381051e-08,2.795189205349121e-08,2.573933071895227e-09,0.0,-0.0005455961592070673,-8.868630501351063e-05,-0.00014737558732476274,0.0005720664239210092,1.226007e-07,6.673166e-08,7.864414e-08,2.6456027407162925,-3.4976236290243155e-05,-3.6045213409504937e-06,-8.538479168088232e-06,1.60498549312695e-05,1.6118708380375543e-06,3.975515396232502e-06,0.06410639203563985,0.040634582980208105,0.05793897142429118,-0.02941739942646622,-0.01817654709003711,-0.02697011716736534
453,1786181236.3455026,0.005974292755126953,424,True,True,,-0.003863004788931849,0.004252874286678221,0.0011167281629127987,1.0,7.962620503199708e-09,2.7376094163856892e-09,4.60962254362897e-09,5.1527750884230296e-08,1.3295688582495656e-08,2.7948969750760295e-08,2.5941241365439964e-09,0.0,-0.0005035642942592723,-9.051891726842513e-05,-0.0001314756467401145,0.0005282580037462929,1.226007e-07,6.673166e-08,7.864414e-08,2.258646031311048,-3.270544357258219e-05,-3.713956259356068e-06,-7.7062189372378e-06,1.5035044914676054e-05,1.6808364200698193e-06,3.6012810200243055e-06,0.06494759413396843,0.04102414676498678,0.05861368111083423,-0.029857265629271018,-0.01856929322487132,-0.027388236974257834
454,1786181236.3496137,0.004111051559448242,425,True,True,,-0.0006822458338465249,0.0021206654502581514,0.004308919881892775,1.0,7.87382909339465e-09,2.7205718754595233e-09,4.562675017659238e-09,5.145440777340348e-08,1.331273672703831e-08,2.792842382675671e-08,2.577100307748761e-09,0.0,-0.00047008219417314206,-8.358040759965745e-05,-0.0001274377500540176,0.0004941693373247583,1.226007e-07,6.673166e-08,7.864414e-08,1.9815961913703752,-3.0190337978665915e-05,-3.407588396352589e-06,-7.39351419446409e-06,1.3893994677648836e-05,1.5544824829981414e-06,3.4634290821197505e-06,0.0642233616419186,0.04076883255535472,0.05801671959715888,-0.029556595179233994,-0.018597941864995648,-0.02717550569823783
455,1786181236.35551,0.005896329879760742,426,True,True,,0.0003691241714758263,0.0031843739677751537,0.0032401944528106554,1.0,7.967822704032327e-09,2.744431021083938e-09,4.611265012947155e-09,5.139575776289481e-08,1.3346679704704084e-08,2.792396317822512e-08,2.5955186341524595e-09,0.0,-0.0004320787059657824,-9.298871067549978e-05,-0.00013309242899832186,0.0004615761076126343,1.226007e-07,6.673166e-08,7.864414e-08,1.7600787050571753,-2.8080869381021057e-05,-3.824085549919435e-06,-7.803947753838047e-06,1.2940538628155285e-05,1.7632911064234236e-06,3.6671846596614838e-06,0.06499002618677376,0.041126371179653315,0.05863456596121544,-0.029949521060064814,-0.018960996696335452,-0.02755323357169383
456,1786181236.3599448,0.004434823989868164,427,True,True,,0.003551977632847671,-0.0010784473233312695,4.073126815099318e-05,0.9999999999999999,7.909668347546189e-09,2.7342219887730753e-09,4.580622791014613e-09,5.132406270169859e-08,1.336581663429255e-08,2.790547339390925e-08,2.5845677769921897e-09,0.0,-0.0004057332062381131,-9.637433935120299e-05,-0.00013347941814061728,0.0004378632240743652,1.226007e-07,6.673166e-08,7.864414e-08,1.602936612010219,-2.6176202089774597e-05,-3.9486683423733075e-06,-7.774538225736764e-06,1.207316296787646e-05,1.8345577812742174e-06,3.6616209223787187e-06,0.06451568667461538,0.04097338484595303,0.05824493461297333,-0.029756497913645957,-0.01903474549618766,-0.027431342281141746
457,1786181236.365387,0.005442142486572266,428,True,True,,0.0024746394698797946,-0.004276073881112544,-0.0031587223527713842,1.0,7.95564712414276e-09,2.7472178837498265e-09,4.604378806233244e-09,5.126083262933329e-08,1.3394323970603094e-08,2.789606144395846e-08,2.5936991222760686e-09,0.0,-0.0003869697737953991,-8.505608000970481e-05,-0.00013256399947130822,0.00041779583115884324,1.226007e-07,6.673166e-08,7.864414e-08,1.4564699522386044,-2.5110786664955804e-05,-3.5018090512000882e-06,-7.761027437642182e-06,1.159197326805613e-05,1.641264390606242e-06,3.66476461619284e-06,0.0648907153462053,0.041168133402498336,0.0585470043511391,-0.02995597356180159,-0.019296264103400244,-0.027643309724659802
458,1786181236.3696153,0.004228353500366211,429,True,True,,0.00033251849661173846,-0.00214718614550315,-0.0042276531173875784,1.0,7.87911384893567e-09,2.7323842912989808e-09,4.564110288972909e-09,5.118765969665772e-08,1.3410635316453997e-08,2.7875427049875497e-08,2.5789272913702967e-09,0.0,-0.0003752309483832642,-7.241275410345634e-05,-0.00011696573549078267,0.0003996534184269556,1.226007e-07,6.673166e-08,7.864414e-08,1.3138485422059485,-2.4114860974970988e-05,-2.965473511238256e-06,-6.787820502325806e-06,1.1138729042201368e-05,1.3989573125521319e-06,3.2112060204442176e-06,0.06426646707849054,0.04094584621224722,0.05803496979939423,-0.029685116260173686,-0.019320122674400857,-0.027451837271436002
459,1786181236.375492,0.005876779556274414,430,True,True,,-0.005004942232430463,0.002112472897184297,3.0193676591978164e-05,1.0,7.970713648196837e-09,2.755380868694171e-09,4.611772085828157e-09,5.112802618200728e-08,1.3442514086383599e-08,2.7869615810195865e-08,2.5967693531200472e-09,0.0,-0.000341713018176102,-6.98503011153873e-05,-0.00010436679051845327,0.0003640594433881011,1.226007e-07,6.673166e-08,7.864414e-08,1.0909790504864099,-2.2216143376853564e-05,-2.884488747489372e-06,-6.119960391559221e-06,1.0268266961100067e-05,1.3728755133181505e-06,2.9017946012354062e-06,0.06501360636073054,0.0412904588948281,0.05864101366128324,-0.030049304471640326,-0.019654639972635765,-0.027802908368125774
